# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  147       4.852095986567e+03       1.146207533999e+00       0.000000000000e+00      -5.028894107353e+01       5.659739691676e-08       3.896929182364e-04      -1.662556916806e-06 
  148       4.889430131781e+03       1.141804214483e+00       0.000000000000e+00      -5.036717290690e+01       5.622108294991e-08       3.860069542237e-04      -1.647858721858e-06 
  149       4.926548821116e+03       1.136921787195e+00       0.000000000000e+00      -5.041957788567e+01       5.584836088698e-08       3.823783017197e-04      -1.633207096645e-06 
  150       4.963442116946e+03       1.131568975383e+00       0.000000000000e+00      -5.044580140318e+01       5.547978082666e-08       3.788077564973e-04      -1.618572197006e-06 
  151       5.000099784764e+03       1.125755328584e+00       0.000000000000e+00      -5.044550140051e+01       5.511577625085e-08       3.752954298087e-04      -1.603919307621e-06 
  152       5.036511287256e+03       1.119491236699e+00       0.000000000000e+00      -5.041834869923e+01       5.475665346264e-08       3.718407132695e-04      -1.589208635744e-06 
  153       5.072665778375e+03       1.112787944063e+00       0.000000000000e+00      -5.036402733430e+01       5.440258066484e-08       3.684422431795e-04      -1.574395101846e-06 
  154       5.108552097417e+03       1.105657563520e+00       0.000000000000e+00      -5.028223488687e+01       5.405357667425e-08       3.650978642789e-04      -1.559428127161e-06 
  155       5.144158763092e+03       1.098113090488e+00       0.000000000000e+00      -5.017268281710e+01       5.370949926700e-08       3.618045929408e-04      -1.544251418137e-06 
  156       5.179473967605e+03       1.090168417034e+00       0.000000000000e+00      -5.003509679706e+01       5.337003315007e-08       3.585585798000e-04      -1.528802747799e-06 
  157       5.214485570723e+03       1.081838345948e+00       0.000000000000e+00      -4.986921704350e+01       5.303467755430e-08       3.553550718169e-04      -1.513013734003e-06 
  158       5.249181093854e+03       1.073138604807e+00       0.000000000000e+00      -4.967479865072e+01       5.270273344403e-08       3.521883737783e-04      -1.496809614612e-06 
  159       5.283547714120e+03       1.064085860056e+00       0.000000000000e+00      -4.945161192338e+01       5.237329033870e-08       3.490518092339e-04      -1.480109019569e-06 
  160       5.317572258433e+03       1.054697731069e+00       0.000000000000e+00      -4.919944270937e+01       5.204521274152e-08       3.459376808687e-04      -1.462823739871e-06 
