# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  147       4.277207578482e+03       1.113428016311e+00       7.118016497021e-03      -4.578759162667e+01       8.060379745373e-08       2.622518686224e-04      -1.713353646319e-06 
  148       4.310439245589e+03       1.109960874883e+00       7.223328742253e-03      -4.589301564339e+01       8.012202510337e-08       2.599805025564e-04      -1.695187565545e-06 
  149       4.343509469619e+03       1.106037987185e+00       7.329647976807e-03      -4.597536155406e+01       7.964442853913e-08       2.577144505566e-04      -1.676150710403e-06 
  150       4.376409480758e+03       1.101666948899e+00       7.436977609103e-03      -4.603429443890e+01       7.917175495353e-08       2.554574478435e-04      -1.656323268313e-06 
  151       4.409130210409e+03       1.096856119489e+00       7.545320907105e-03      -4.606949044835e+01       7.870459469810e-08       2.532131489771e-04      -1.635792070014e-06 
  152       4.441662285173e+03       1.091614635341e+00       7.654680994903e-03      -4.608063710455e+01       7.824336698902e-08       2.509851182987e-04      -1.614650793811e-06 
  153       4.473996020839e+03       1.085952422894e+00       7.765060849279e-03      -4.606743360287e+01       7.778830512496e-08       2.487768201888e-04      -1.593000172309e-06 
  154       4.506121416370e+03       1.079880211775e+00       7.876463296289e-03      -4.602959111340e+01       7.733944121060e-08       2.465916091411e-04      -1.570948201654e-06 
  155       4.538028147887e+03       1.073409547932e+00       7.988891007833e-03      -4.596683308247e+01       7.689659037947e-08       2.444327196526e-04      -1.548610353278e-06 
  156       4.569705562660e+03       1.066552806769e+00       8.102346498230e-03      -4.587889553415e+01       7.645933450947e-08       2.423032559300e-04      -1.526109788142e-06 
  157       4.601142673091e+03       1.059323206281e+00       8.216832120793e-03      -4.576552737175e+01       7.602700542460e-08       2.402061814123e-04      -1.503577573483e-06 
  158       4.632328150701e+03       1.051734820186e+00       8.332350064405e-03      -4.562649067934e+01       7.559866757657e-08       2.381443081088e-04      -1.481152902064e-06 
  159       4.663250320118e+03       1.043802591062e+00       8.448902350090e-03      -4.546156102328e+01       7.517310019953e-08       2.361202857545e-04      -1.458983313922e-06 
  160       4.693897153063e+03       1.035542343478e+00       8.566490827591e-03      -4.527052775366e+01       7.474877893170e-08       2.341365907805e-04      -1.437224920622e-06 
  161       4.724257100868e+03       1.026970433826e+00       8.685117065187e-03      -4.505319302204e+01       7.432435847287e-08       2.321952721459e-04      -1.416011843408e-06 
  162       4.754321687402e+03       1.018102637446e+00       8.804782015390e-03      -4.480936810372e+01       7.390025815837e-08       2.302971747464e-04      -1.395359472824e-06 
  163       4.784083135022e+03       1.008955187726e+00       8.925486313001e-03      -4.453887732495e+01       7.347731906792e-08       2.284425916043e-04      -1.375248817156e-06 
  164       4.813533544521e+03       9.995451419333e-01       9.047230375322e-03      -4.424155961075e+01       7.305632045354e-08       2.266314827496e-04      -1.355655965317e-06 
  165       4.842664892974e+03       9.898903926694e-01       9.170014398236e-03      -4.391726878048e+01       7.263797313727e-08       2.248634598344e-04      -1.336551888116e-06 
